ts,event_type,level,size
2023-01-01 02:15:39,LB,1,11.14953454777301
2023-01-01 02:15:40,C,1,17.662810968741894
2023-01-01 02:15:41,LB,0,13.038535036501921
2023-01-01 02:15:42,MS,-1,1.6557264326333574
2023-01-01 02:15:43,MB,1,11.236826961410333
2023-01-01 02:15:44,LB,0,13.491285666929802
2023-01-01 02:15:45,LS,-2,16.79643104792699
2023-01-01 02:15:46,LB,0,2.7612806955112
2023-01-01 02:15:47,LB,1,3.6534093503635225
2023-01-01 02:15:48,MS,-1,12.10071333222462
2023-01-01 02:15:49,LS,-4,11.920613912980317
2023-01-01 02:15:50,LB,2,2.3714595983397038
2023-01-01 02:15:51,MB,0,5.258740971882747
2023-01-01 02:15:52,LB,0,12.274668072329433
2023-01-01 02:15:53,LS,1,8.050198519719965
2023-01-01 02:15:54,LS,4,7.5391390931895295
2023-01-01 02:15:55,LS,5,4.058668430430181
2023-01-01 02:15:56,C,0,9.998824008443329
2023-01-01 02:15:57,LB,-2,8.412908810240792
2023-01-01 02:15:58,MS,-1,5.341582205825288
2023-01-01 02:15:59,LB,0,6.5361354892689425
2023-01-01 02:16:00,MB,0,10.698538855901004
2023-01-01 02:16:01,LB,-2,6.974306576189494
2023-01-01 02:16:02,C,-1,16.109401968306173
2023-01-01 02:16:03,C,-3,22.25323909130025
2023-01-01 02:16:04,C,0,6.5112925688736585
2023-01-01 02:16:05,MS,1,6.801796205617009
2023-01-01 02:16:06,LS,1,12.792383063738784
2023-01-01 02:16:07,LB,2,7.09152613883782
2023-01-01 02:16:08,LB,-2,8.232698059777292
2023-01-01 02:16:09,LB,-5,7.032663743628533
2023-01-01 02:16:10,LS,4,6.553016373714722
2023-01-01 02:16:11,MS,4,15.641839486356712
2023-01-01 02:16:12,LS,-2,3.9622134442076757
2023-01-01 02:16:13,C,-1,9.129033103217589
2023-01-01 02:16:14,LS,2,7.187190104509786
2023-01-01 02:16:15,LB,1,3.6844213794646126
2023-01-01 02:16:16,LB,2,6.798963805211
2023-01-01 02:16:17,MS,2,5.462845532669238
2023-01-01 02:16:18,MS,1,3.13515190515069
2023-01-01 02:16:19,LB,-2,6.68961502931888
2023-01-01 02:16:20,LS,0,7.537399613023203
2023-01-01 02:16:21,LB,0,5.997623888249873
2023-01-01 02:16:22,LS,3,12.581678067205235
2023-01-01 02:16:23,C,-1,7.05720999282875
2023-01-01 02:16:24,C,0,6.988871375434717
2023-01-01 02:16:25,LB,2,14.2410754027705
2023-01-01 02:16:26,LB,4,11.542228408567414
2023-01-01 02:16:27,MS,3,8.905586532198338
2023-01-01 02:16:28,LB,-2,8.210667720341743
2023-01-01 02:16:29,LS,-2,8.423611063558386
2023-01-01 02:16:30,C,3,5.769387388803767
2023-01-01 02:16:31,MB,-2,16.167506989218737
2023-01-01 02:16:32,LS,1,9.534854216303923
2023-01-01 02:16:33,LS,-5,15.913567829333507
2023-01-01 02:16:34,LS,-2,4.045749378598381
2023-01-01 02:16:35,LS,0,5.3568179289256435
2023-01-01 02:16:36,C,0,2.7095357391032855
2023-01-01 02:16:37,MB,-2,7.867051006369678
2023-01-01 02:16:38,LS,1,10.36335015568796
2023-01-01 02:16:39,LS,0,9.737780798536317
2023-01-01 02:16:40,LS,1,5.204966505315702
2023-01-01 02:16:41,LS,-1,2.1938710686884364
2023-01-01 02:16:42,LS,0,5.120550095576969
2023-01-01 02:16:43,MS,0,24.46052758866826
2023-01-01 02:16:44,LS,-4,34.52598104214246
2023-01-01 02:16:45,LB,0,15.554998189809274
2023-01-01 02:16:46,LS,-3,4.8215839360168085
2023-01-01 02:16:47,LS,1,6.049062609599861
2023-01-01 02:16:48,LB,0,2.519189395423438
2023-01-01 02:16:49,MB,0,17.312563858100255
2023-01-01 02:16:50,LB,-4,8.47903377923255
2023-01-01 02:16:51,LB,-3,3.039800532206211
2023-01-01 02:16:52,MB,2,4.879607949459345
2023-01-01 02:16:53,MB,0,6.915884750888808
2023-01-01 02:16:54,MS,1,5.179259731353526
2023-01-01 02:16:55,C,0,6.9507338633032045
2023-01-01 02:16:56,LS,1,18.375542301964224
2023-01-01 02:16:57,LS,-3,6.334837521465603
2023-01-01 02:16:58,LS,0,4.018182284494933
2023-01-01 02:16:59,LS,5,8.477558772805287
2023-01-01 02:17:00,LS,-3,10.15076091187048
2023-01-01 02:17:01,LB,1,6.08827460834066
2023-01-01 02:17:02,LS,5,5.161743868764999
2023-01-01 02:17:03,LS,3,9.894879986597257
2023-01-01 02:17:04,LB,0,14.670190607301581
2023-01-01 02:17:05,LS,2,7.252818624824982
2023-01-01 02:17:06,LB,-1,12.203003677213657
2023-01-01 02:17:07,MB,-2,3.839606628787599
2023-01-01 02:17:08,C,-3,2.6060561331284187
2023-01-01 02:17:09,C,-1,5.04448352144399
2023-01-01 02:17:10,LS,-4,7.4643182247483395
2023-01-01 02:17:11,LS,1,12.962711541463827
2023-01-01 02:17:12,MB,5,6.129685815220645
2023-01-01 02:17:13,MS,3,14.027677610170757
2023-01-01 02:17:14,C,1,10.557352570994338
2023-01-01 02:17:15,LB,4,12.94698918112391
2023-01-01 02:17:16,MB,2,9.633384905895987
2023-01-01 02:17:17,MS,-1,3.6090348896837847
2023-01-01 02:17:18,LS,4,6.128290091964877
2023-01-01 02:17:19,LB,0,18.230321768917342
2023-01-01 02:17:20,MS,1,3.418199275461411
2023-01-01 02:17:21,C,3,2.0186453629787633
2023-01-01 02:17:22,LS,0,12.414763664072035
2023-01-01 02:17:23,LS,2,6.2784172156572735
2023-01-01 02:17:24,LS,-1,3.2487959374703315
2023-01-01 02:17:25,LS,0,11.037692346953515
2023-01-01 02:17:26,MS,1,7.608341603189018
2023-01-01 02:17:27,C,1,6.609259715283573
2023-01-01 02:17:28,LS,-4,9.458322231661105
2023-01-01 02:17:29,C,-1,5.952450462364949
2023-01-01 02:17:30,MB,2,4.4855069387967035
2023-01-01 02:17:31,MB,-1,4.692664642760494
2023-01-01 02:17:32,LS,-4,6.909667519058397
2023-01-01 02:17:33,C,1,12.579182948330137
2023-01-01 02:17:34,LS,-1,10.287224750347153
2023-01-01 02:17:35,C,-2,12.817737228254744
2023-01-01 02:17:36,LB,-1,6.73518103456714
2023-01-01 02:17:37,MS,-1,6.862376370460533
2023-01-01 02:17:38,C,-1,4.590814784888176
2023-01-01 02:17:39,MB,-2,4.356843784325606
2023-01-01 02:17:40,LS,3,7.097659652586206
2023-01-01 02:17:41,LS,-1,6.19535274681099
2023-01-01 02:17:42,MB,-3,7.038441470421765
2023-01-01 02:17:43,C,-1,7.801989719071533
2023-01-01 02:17:44,C,-2,6.618812186087107
2023-01-01 02:17:45,C,4,4.192988095517715
2023-01-01 02:17:46,LS,-1,1.9304045386114512
2023-01-01 02:17:47,LB,-1,13.617059518631425
2023-01-01 02:17:48,LS,3,3.381398548118945
2023-01-01 02:17:49,LS,0,10.972718848786252
2023-01-01 02:17:50,LB,0,2.559614078022127
2023-01-01 02:17:51,LS,0,4.903024902365754
2023-01-01 02:17:52,C,1,9.136337215698537
2023-01-01 02:17:53,MB,1,12.98320482013767
2023-01-01 02:17:54,C,-1,4.432676999204262
2023-01-01 02:17:55,LB,-3,5.947074128315796
2023-01-01 02:17:56,MB,-3,7.239328837371564
2023-01-01 02:17:57,MB,-1,8.753540094328574
2023-01-01 02:17:58,C,-1,4.7531344378932525
2023-01-01 02:17:59,LS,3,3.4034242119640146
2023-01-01 02:18:00,C,4,5.797765331677614
2023-01-01 02:18:01,LB,-2,5.430501092529153
2023-01-01 02:18:02,LS,-1,3.4150613964242953
2023-01-01 02:18:03,MS,-1,10.947581997431461
2023-01-01 02:18:04,C,2,7.781190621792946
2023-01-01 02:18:05,LB,-1,9.811577540023496
2023-01-01 02:18:06,LS,0,20.446909237273424
2023-01-01 02:18:07,LB,3,6.99278323743888
2023-01-01 02:18:08,MS,-2,12.634395332739992
2023-01-01 02:18:09,LB,0,24.81277728395157
2023-01-01 02:18:10,LB,0,10.578566673595377
2023-01-01 02:18:11,C,2,6.200435516817818
2023-01-01 02:18:12,LS,-1,8.295910928338001
2023-01-01 02:18:13,LS,0,6.0448474563067025
2023-01-01 02:18:14,LS,-2,14.949322534286695
2023-01-01 02:18:15,LS,-4,7.626073291787566
2023-01-01 02:18:16,LB,0,9.207993850611539
2023-01-01 02:18:17,C,1,10.128710249277928
2023-01-01 02:18:18,LS,2,13.421797963235946
2023-01-01 02:18:19,C,-2,4.562598748238668
2023-01-01 02:18:20,MB,0,23.27430424091294
2023-01-01 02:18:21,MB,-1,6.290478516725325
2023-01-01 02:18:22,LS,2,4.6292297817685375
2023-01-01 02:18:23,MS,1,14.275116831650916
2023-01-01 02:18:24,LB,1,13.784302448467313
2023-01-01 02:18:25,MS,3,6.048964658174891
2023-01-01 02:18:26,LB,0,4.140539868980566
2023-01-01 02:18:27,MS,-1,2.749074096322457
2023-01-01 02:18:28,C,1,9.507054959342536
2023-01-01 02:18:29,C,0,4.550149573989296
2023-01-01 02:18:30,LS,0,11.9582987665105
2023-01-01 02:18:31,MS,-2,8.143694120179898
2023-01-01 02:18:32,LS,1,7.459243842687125
2023-01-01 02:18:33,LS,1,2.7790796034273817
2023-01-01 02:18:34,LB,1,4.34166278235845
2023-01-01 02:18:35,LB,3,6.468296584856406
2023-01-01 02:18:36,LB,1,7.643312403879169
2023-01-01 02:18:37,MB,-1,14.206119417112497
2023-01-01 02:18:38,LB,0,4.6332790192814235
2023-01-01 02:18:39,LB,-3,5.4580000307000685
2023-01-01 02:18:40,LB,-2,8.214562547693303
2023-01-01 02:18:41,MS,0,11.689366482271671
2023-01-01 02:18:42,LB,-1,6.838588673272955
2023-01-01 02:18:43,LB,0,2.5790638986621914
2023-01-01 02:18:44,MS,0,4.418359543115346
2023-01-01 02:18:45,LB,-2,9.555542679322354
2023-01-01 02:18:46,MB,1,5.632145508532895
2023-01-01 02:18:47,LB,-1,8.444018465798276
2023-01-01 02:18:48,MS,4,4.074020003748058
2023-01-01 02:18:49,LB,3,18.64101572175099
2023-01-01 02:18:50,MS,-3,1.732288956396705
2023-01-01 02:18:51,LB,-2,16.666671698625194
2023-01-01 02:18:52,LS,1,8.49525684224965
2023-01-01 02:18:53,LS,-1,5.597976084096652
2023-01-01 02:18:54,LB,0,8.841607007405202
2023-01-01 02:18:55,MB,0,5.187296209777871
2023-01-01 02:18:56,MB,-1,13.034411962558638
2023-01-01 02:18:57,LS,0,4.693991707051454
2023-01-01 02:18:58,MS,-2,8.139420021281769
2023-01-01 02:18:59,C,3,7.774788912618727
2023-01-01 02:19:00,MB,4,13.835649992693584
2023-01-01 02:19:01,LS,1,8.19263658365139
2023-01-01 02:19:02,LB,-1,14.532005867578125
2023-01-01 02:19:03,LS,-2,22.109867229201907
2023-01-01 02:19:04,C,4,8.371611462365195
2023-01-01 02:19:05,LB,0,6.189150899149676
2023-01-01 02:19:06,MB,1,4.3614478928313645
2023-01-01 02:19:07,MS,-3,5.917201762976671
2023-01-01 02:19:08,MS,0,7.687607006114331
2023-01-01 02:19:09,MB,-3,4.140210025485448
2023-01-01 02:19:10,LB,0,25.733427494069954
2023-01-01 02:19:11,LS,-1,7.810730166356592
2023-01-01 02:19:12,LB,-1,7.921423431810102
2023-01-01 02:19:13,C,0,7.175167482217252
2023-01-01 02:19:14,LB,-1,8.33098975222754
2023-01-01 02:19:15,LB,-3,8.311912648367779
2023-01-01 02:19:16,C,-1,7.63625326000247
2023-01-01 02:19:17,MB,-1,6.919951572318443
2023-01-01 02:19:18,LS,-3,4.376432117365268
2023-01-01 02:19:19,MS,1,9.590456269185669
2023-01-01 02:19:20,LB,3,4.672078532370005
2023-01-01 02:19:21,C,0,6.15057155155959
2023-01-01 02:19:22,MS,0,16.938262595506387
2023-01-01 02:19:23,LB,0,11.257609498202243
2023-01-01 02:19:24,LB,2,5.802172655593831
2023-01-01 02:19:25,C,-2,6.332770782418542
2023-01-01 02:19:26,LS,0,4.455528983748813
2023-01-01 02:19:27,LB,2,7.483326195266294
2023-01-01 02:19:28,LS,5,9.48700357034819
2023-01-01 02:19:29,MS,0,5.229560347408203
2023-01-01 02:19:30,MS,0,5.609138777220751
2023-01-01 02:19:31,LB,-3,3.2192555368620686
2023-01-01 02:19:32,C,-4,5.252030123173095
2023-01-01 02:19:33,MS,-2,7.200556956956974
2023-01-01 02:19:34,LS,0,21.232176699382883
2023-01-01 02:19:35,LB,1,5.726034904972049
2023-01-01 02:19:36,MS,3,7.150799658308423
2023-01-01 02:19:37,LS,-4,13.321812717060073
2023-01-01 02:19:38,LB,2,3.583369113717176
2023-01-01 02:19:39,C,4,6.068598900688379
2023-01-01 02:19:40,MB,-2,9.48736992605932
2023-01-01 02:19:41,LB,0,3.818109665581543
2023-01-01 02:19:42,LB,-1,12.72852310343602
2023-01-01 02:19:43,LS,-1,3.859609915884378
2023-01-01 02:19:44,LS,0,7.225314100662899
2023-01-01 02:19:45,LS,2,7.27247550724677
2023-01-01 02:19:46,C,-1,13.162604337939268
2023-01-01 02:19:47,C,1,19.01661843573102
2023-01-01 02:19:48,LB,-2,11.995608272435286
2023-01-01 02:19:49,LB,-1,15.490323168256499
2023-01-01 02:19:50,LB,-1,9.76932492575692
2023-01-01 02:19:51,LS,0,11.811021271567268
2023-01-01 02:19:52,MB,4,6.423514280925904
2023-01-01 02:19:53,MB,2,12.40044558798317
2023-01-01 02:19:54,MB,-5,9.625229875324086
2023-01-01 02:19:55,MS,-3,7.388030494487399
2023-01-01 02:19:56,LS,-1,9.076253344438351
2023-01-01 02:19:57,MS,-1,11.040253459552718
2023-01-01 02:19:58,LS,2,4.532287592680405
2023-01-01 02:19:59,LS,-4,3.3001857515453974
2023-01-01 02:20:00,LB,-1,17.10095932239309
2023-01-01 02:20:01,MS,-4,17.413409665399477
2023-01-01 02:20:02,MS,5,6.184053793446087
2023-01-01 02:20:03,LB,-1,5.59018583785754
2023-01-01 02:20:04,LB,-1,13.536460273909693
2023-01-01 02:20:05,MB,1,5.590355876077997
2023-01-01 02:20:06,LB,-4,10.02412622725983
2023-01-01 02:20:07,LB,-1,4.366588508581781
2023-01-01 02:20:08,MS,1,9.406910544743033
2023-01-01 02:20:09,LB,1,9.517109152082494
2023-01-01 02:20:10,LS,-4,5.8641403911783065
2023-01-01 02:20:11,LB,-3,14.63538635476806
2023-01-01 02:20:12,MS,3,4.95175405167624
2023-01-01 02:20:13,LS,0,5.008061027974932
2023-01-01 02:20:14,LS,0,3.5090551711413656
2023-01-01 02:20:15,LS,4,9.706295115882408
2023-01-01 02:20:16,MB,3,6.993593859781342
2023-01-01 02:20:17,LB,1,6.723902593248613
2023-01-01 02:20:18,LB,3,4.599938479857912
2023-01-01 02:20:19,LS,0,4.74433635343333
2023-01-01 02:20:20,MB,-3,3.4755707180364985
2023-01-01 02:20:21,LS,2,19.6460786371368
2023-01-01 02:20:22,LS,0,7.45636573134774
2023-01-01 02:20:23,LB,0,4.561101570602977
2023-01-01 02:20:24,LB,1,6.445265999368269
2023-01-01 02:20:25,LB,-3,6.777838016027746
2023-01-01 02:20:26,MS,2,20.23606401562956
2023-01-01 02:20:27,LB,2,10.939408520493942
2023-01-01 02:20:28,LB,-1,15.01025937645741
2023-01-01 02:20:29,LS,0,14.82446586499386
2023-01-01 02:20:30,LB,5,9.56596591817868
2023-01-01 02:20:31,LS,-1,2.1353870927286986
2023-01-01 02:20:32,LB,4,7.868282864568559
2023-01-01 02:20:33,LS,1,7.149629517225078
2023-01-01 02:20:34,LB,2,7.253975038465749
2023-01-01 02:20:35,MB,5,3.2627185366002163
2023-01-01 02:20:36,LB,-1,5.4581444748403385
2023-01-01 02:20:37,LS,0,14.983319858120641
2023-01-01 02:20:38,LB,0,10.40595347678871
2023-01-01 02:20:39,LS,4,7.732205551529626
2023-01-01 02:20:40,LB,0,4.024402381469093
2023-01-01 02:20:41,MB,-1,4.631245793097371
2023-01-01 02:20:42,MS,-1,6.928677546694414
2023-01-01 02:20:43,LS,-3,4.214613671599303
2023-01-01 02:20:44,LS,1,3.2071481944544713
2023-01-01 02:20:45,C,1,6.25319130261952
2023-01-01 02:20:46,LB,3,10.074715300986306
2023-01-01 02:20:47,LS,-5,6.882289572962049
2023-01-01 02:20:48,LB,1,19.18197219727386
2023-01-01 02:20:49,LS,2,12.29472617077338
2023-01-01 02:20:50,LB,-2,5.077074788733108
2023-01-01 02:20:51,LS,0,7.634300934372207
2023-01-01 02:20:52,MB,-3,4.098368750450593
2023-01-01 02:20:53,MB,2,13.310942122565086
2023-01-01 02:20:54,LB,-4,21.518385130691836
2023-01-01 02:20:55,LS,2,4.911928410608957
2023-01-01 02:20:56,LB,2,4.192875259566367
2023-01-01 02:20:57,LB,1,3.96349084705103
2023-01-01 02:20:58,C,-2,17.122195910301595
2023-01-01 02:20:59,C,-3,17.184490110117206
2023-01-01 02:21:00,C,-2,8.32988584698907
2023-01-01 02:21:01,LB,3,18.802417155379487
2023-01-01 02:21:02,LS,1,5.985551170080228
2023-01-01 02:21:03,LS,-1,2.8884522509053565
2023-01-01 02:21:04,LS,-4,12.284984648306752
2023-01-01 02:21:05,LS,-5,14.260292362442609
2023-01-01 02:21:06,MB,1,7.940289835476358
2023-01-01 02:21:07,MB,-1,3.4433211262876373
2023-01-01 02:21:08,MB,3,4.774251751977724
2023-01-01 02:21:09,LB,4,22.359492490616013
2023-01-01 02:21:10,LS,0,11.039317165738892
2023-01-01 02:21:11,LS,1,4.877189164557041
2023-01-01 02:21:12,LB,2,4.618632185804679
2023-01-01 02:21:13,MS,-2,8.436438545226983
2023-01-01 02:21:14,LB,1,2.2515456750245755
2023-01-01 02:21:15,LS,-2,14.270511952244036
2023-01-01 02:21:16,LB,0,4.657608717077437
2023-01-01 02:21:17,C,1,3.9198872382152867
2023-01-01 02:21:18,LS,2,10.309400206564154
2023-01-01 02:21:19,LS,2,4.083529451720983
2023-01-01 02:21:20,LS,0,24.09743225101753
2023-01-01 02:21:21,LB,-1,8.917630861662728
2023-01-01 02:21:22,LS,5,12.50372600539198
2023-01-01 02:21:23,LS,0,5.170825782431187
2023-01-01 02:21:24,C,1,17.97162994353327
2023-01-01 02:21:25,LS,1,5.419065982750701
2023-01-01 02:21:26,C,1,16.954683287224302
2023-01-01 02:21:27,LS,5,3.507832557702592
2023-01-01 02:21:28,MS,1,10.425288195824592
2023-01-01 02:21:29,LB,4,12.344071066643714
2023-01-01 02:21:30,LS,-4,7.867629663080246
2023-01-01 02:21:31,LS,4,3.6192269923513845
2023-01-01 02:21:32,LS,1,20.549443700649277
2023-01-01 02:21:33,C,-1,4.366847522775642
2023-01-01 02:21:34,LB,-3,6.0525436954144585
2023-01-01 02:21:35,LB,-2,6.038783167366536
2023-01-01 02:21:36,C,1,6.43872420893236
2023-01-01 02:21:37,MS,-3,11.80752496421718
2023-01-01 02:21:38,LS,-2,6.01994636058632
2023-01-01 02:21:39,C,2,10.398479803715446
2023-01-01 02:21:40,MS,-3,7.308038306573477
2023-01-01 02:21:41,MS,1,6.840177955001831
2023-01-01 02:21:42,MS,-4,10.628196609160206
2023-01-01 02:21:43,C,0,2.801577174844211
2023-01-01 02:21:44,MB,-1,2.015447771727479
2023-01-01 02:21:45,MB,0,6.512020979889088
2023-01-01 02:21:46,MS,-2,11.722267227554475
2023-01-01 02:21:47,LB,3,14.191986053840935
2023-01-01 02:21:48,LS,-2,9.283213125570926
2023-01-01 02:21:49,MB,-2,4.6620592751622425
2023-01-01 02:21:50,C,-3,6.006136060075894
2023-01-01 02:21:51,MS,1,4.184991975418379
2023-01-01 02:21:52,C,2,8.015391072981764
2023-01-01 02:21:53,LB,1,12.69066001025072
2023-01-01 02:21:54,LB,-4,9.14954765392693
2023-01-01 02:21:55,MB,-1,8.840985771142183
2023-01-01 02:21:56,MB,1,4.951798954277393
2023-01-01 02:21:57,LB,-1,3.3745725560947855
2023-01-01 02:21:58,C,1,3.4724614982069495
2023-01-01 02:21:59,MB,1,9.392380629978813
2023-01-01 02:22:00,MB,-2,5.651475289258319
2023-01-01 02:22:01,LB,0,10.519626028909734
2023-01-01 02:22:02,LB,1,18.138817757695662
2023-01-01 02:22:03,C,-1,4.622446489926924
2023-01-01 02:22:04,MS,2,4.503915889351477
2023-01-01 02:22:05,LS,-3,4.384921551747916
2023-01-01 02:22:06,LB,-1,14.060366984542378
2023-01-01 02:22:07,MB,2,15.601389993319307
2023-01-01 02:22:08,LB,-4,12.909549946699196
2023-01-01 02:22:09,LB,4,1.1066831566499964
2023-01-01 02:22:10,LS,1,6.040181942137591
2023-01-01 02:22:11,LB,-3,7.300931046547668
2023-01-01 02:22:12,MB,-3,5.77654228684491
2023-01-01 02:22:13,MS,-5,8.105765105877344
2023-01-01 02:22:14,LB,1,10.304713289468337
2023-01-01 02:22:15,C,5,8.158748941061575
2023-01-01 02:22:16,LB,-2,6.66980330133433
2023-01-01 02:22:17,C,-2,2.3175361401864194
2023-01-01 02:22:18,LS,2,6.82813156688667
2023-01-01 02:22:19,LB,4,4.644030903847982
2023-01-01 02:22:20,LS,0,3.6174774723018044
2023-01-01 02:22:21,MB,2,12.093823567487641
2023-01-01 02:22:22,LS,1,12.644640021981033
2023-01-01 02:22:23,LS,1,2.9837605837672716
2023-01-01 02:22:24,LB,-1,9.875905941209417
2023-01-01 02:22:25,LB,-2,2.794160044313016
2023-01-01 02:22:26,C,2,9.764309776590576
2023-01-01 02:22:27,MB,0,12.768948016741406
2023-01-01 02:22:28,MS,3,13.509503732393567
2023-01-01 02:22:29,LS,-2,26.48258374394624
2023-01-01 02:22:30,LB,-1,12.702587277475637
2023-01-01 02:22:31,LB,-2,10.475384439592766
2023-01-01 02:22:32,LB,1,4.026334122267247
2023-01-01 02:22:33,LB,-1,11.364790858690396
2023-01-01 02:22:34,LS,-1,3.3882403247177217
2023-01-01 02:22:35,LB,4,4.408670320742519
2023-01-01 02:22:36,MB,0,9.021979962219056
2023-01-01 02:22:37,MS,-4,6.090984114499616
2023-01-01 02:22:38,LB,0,7.304128021857893
2023-01-01 02:22:39,LB,0,3.372454679524584
2023-01-01 02:22:40,LS,-2,4.604019903969166
2023-01-01 02:22:41,C,1,6.134514294412185
2023-01-01 02:22:42,LB,4,4.056108928976094
2023-01-01 02:22:43,LS,0,8.018032900596713
2023-01-01 02:22:44,MB,-3,6.492086308563781
2023-01-01 02:22:45,C,-2,12.652853998068087
2023-01-01 02:22:46,MS,3,4.524860332900144
2023-01-01 02:22:47,LS,-2,4.95418022368017
2023-01-01 02:22:48,LB,3,7.85606297127834
2023-01-01 02:22:49,C,3,13.00946991472392
2023-01-01 02:22:50,LS,3,12.25679461121576
2023-01-01 02:22:51,LS,1,2.994246688122889
2023-01-01 02:22:52,LB,0,12.739533666166055
2023-01-01 02:22:53,LB,-1,5.818998788768896
2023-01-01 02:22:54,LB,0,8.450851244253665
2023-01-01 02:22:55,MB,-2,7.211315160056165
2023-01-01 02:22:56,LS,-2,13.586764318480213
2023-01-01 02:22:57,MS,4,9.495636420712946
2023-01-01 02:22:58,LB,1,12.611404457344022
2023-01-01 02:22:59,C,1,3.662494385733069
2023-01-01 02:23:00,MS,3,4.223418367162716
2023-01-01 02:23:01,MS,2,5.031742585143734
2023-01-01 02:23:02,MB,0,4.640801817112866
2023-01-01 02:23:03,LS,-2,8.869522719044106
2023-01-01 02:23:04,LB,1,3.3562964639828676
2023-01-01 02:23:05,LB,3,12.886592082790246
2023-01-01 02:23:06,MB,4,12.715898011945017
2023-01-01 02:23:07,C,-1,12.40519591283947
2023-01-01 02:23:08,LB,1,17.690252635657068
2023-01-01 02:23:09,LS,5,2.972278514871072
2023-01-01 02:23:10,LB,0,2.7808579109214233
2023-01-01 02:23:11,LS,-1,16.339467226527283
2023-01-01 02:23:12,MS,-2,4.292711612712251
2023-01-01 02:23:13,MB,2,14.003993563215822
2023-01-01 02:23:14,LS,-1,1.7744630739075153
2023-01-01 02:23:15,LS,5,4.930289571867236
2023-01-01 02:23:16,LB,-1,5.105451159975968
2023-01-01 02:23:17,MB,0,5.213333414799004
2023-01-01 02:23:18,LS,0,3.5300598027793395
2023-01-01 02:23:19,C,0,6.855829377903396
2023-01-01 02:23:20,LB,-1,4.9321171039916205
2023-01-01 02:23:21,LB,-4,14.524790486309644
2023-01-01 02:23:22,C,-1,5.152731273035614
2023-01-01 02:23:23,LS,5,10.253215094103618
2023-01-01 02:23:24,LS,0,10.442110689390768
2023-01-01 02:23:25,LB,-1,3.877424467832096
2023-01-01 02:23:26,LS,-1,7.095802774259585
2023-01-01 02:23:27,LB,1,14.276875317404961
2023-01-01 02:23:28,LB,-5,6.861521865992975
2023-01-01 02:23:29,LS,2,6.732902386372994
2023-01-01 02:23:30,MS,3,11.539045861069832
2023-01-01 02:23:31,MB,1,3.8461372418864572
2023-01-01 02:23:32,LB,1,4.5897143481687435
2023-01-01 02:23:33,LB,4,7.838091417534101
2023-01-01 02:23:34,MS,1,8.753735070411992
2023-01-01 02:23:35,C,-1,5.33266789605148
2023-01-01 02:23:36,MB,4,5.05774325979623
2023-01-01 02:23:37,LS,-1,7.100874176633676
2023-01-01 02:23:38,C,-1,8.935767031289162
2023-01-01 02:23:39,LB,1,7.200994461372598
2023-01-01 02:23:40,LS,-1,13.16499203987922
2023-01-01 02:23:41,LS,0,9.780174110379289
2023-01-01 02:23:42,LB,2,23.185694299544974
2023-01-01 02:23:43,LS,0,7.1299204580508455
2023-01-01 02:23:44,LS,-3,10.68825989180157
2023-01-01 02:23:45,C,4,6.996299988254151
2023-01-01 02:23:46,LB,1,8.92203160920505
2023-01-01 02:23:47,MB,1,37.59685527443409
2023-01-01 02:23:48,LS,1,11.185622831629303
2023-01-01 02:23:49,MB,4,12.071656155142096
2023-01-01 02:23:50,LS,-1,5.1302573940782015
2023-01-01 02:23:51,MS,4,11.938572718855548
2023-01-01 02:23:52,LS,0,2.4788810936931305
2023-01-01 02:23:53,LB,0,7.6694731601238955
2023-01-01 02:23:54,C,1,7.666193625414313
2023-01-01 02:23:55,MS,1,5.025046159573931
2023-01-01 02:23:56,MS,-2,12.93558726923981
2023-01-01 02:23:57,LB,-3,11.455901035213996
2023-01-01 02:23:58,LS,-2,6.346403400019149
2023-01-01 02:23:59,LB,-1,15.060480172265969
2023-01-01 02:24:00,MB,1,8.593732181985477
2023-01-01 02:24:01,MS,4,5.177841969752707
2023-01-01 02:24:02,MB,0,10.309269125967589
2023-01-01 02:24:03,LB,-1,2.9981986416495503
2023-01-01 02:24:04,LB,0,21.462606002865336
2023-01-01 02:24:05,LB,0,3.747854358693252
2023-01-01 02:24:06,MB,2,21.99501138512504
2023-01-01 02:24:07,LS,-2,9.159049950319009
2023-01-01 02:24:08,MB,5,10.168157936755597
2023-01-01 02:24:09,LS,2,3.538851612066332
2023-01-01 02:24:10,LS,0,13.54554620902969
2023-01-01 02:24:11,C,1,9.837085425327505
2023-01-01 02:24:12,C,1,7.330113423269151
2023-01-01 02:24:13,LS,3,17.781337550664496
2023-01-01 02:24:14,LB,0,2.4296867236607524
2023-01-01 02:24:15,C,2,7.549666380904552
2023-01-01 02:24:16,LS,4,22.223988963726686
2023-01-01 02:24:17,MS,1,36.16481609593858
2023-01-01 02:24:18,C,1,5.068029043789075
2023-01-01 02:24:19,LB,-1,4.156826911004871
2023-01-01 02:24:20,LS,-3,20.346889708865643
2023-01-01 02:24:21,MS,-1,9.289506360433894
2023-01-01 02:24:22,C,3,2.988003125719469
2023-01-01 02:24:23,LB,-1,4.635700812934603
2023-01-01 02:24:24,LB,-3,5.495618261252792
2023-01-01 02:24:25,LS,2,5.299611101065054
2023-01-01 02:24:26,LS,-2,8.869055241110427
2023-01-01 02:24:27,MB,0,5.719033470054865
2023-01-01 02:24:28,MS,3,10.012051074105225
